"id","timestamp","value","unit"
5FK2Fz4,2021-11-20T00:00:00Z,285.995,Wh
5FK2Fz4,2021-11-21T00:00:00Z,363.463,Wh
5FK2Fz4,2021-11-22T00:00:00Z,259.368,Wh
5FK2Fz4,2021-11-23T00:00:00Z,373.757,Wh
5FK2Fz4,2021-11-24T00:00:00Z,333.128,Wh
HqVp5jP,2021-11-18T00:00:00Z,171.804,Wh
HqVp5jP,2021-11-19T00:00:00Z,199.544,Wh
HqVp5jP,2021-11-20T00:00:00Z,239.042,Wh
HqVp5jP,2021-11-21T00:00:00Z,,Wh
HqVp5jP,2021-11-22T00:00:00Z,182.907,Wh
HqVp5jP,2021-11-23T00:00:00Z,200.848,Wh
HqVp5jP,2021-11-24T00:00:00Z,336.486,Wh
IHGFESJ,2021-11-18T00:00:00Z,462.073,Wh
IHGFESJ,2021-11-19T00:00:00Z,433.898,Wh
IHGFESJ,2021-11-20T00:00:00Z,429.403,Wh
IHGFESJ,2021-11-21T00:00:00Z,327.547,Wh
IHGFESJ,2021-11-22T00:00:00Z,249.742,Wh
IHGFESJ,2021-11-23T00:00:00Z,644.692,Wh
IHGFESJ,2021-11-24T00:00:00Z,443.39,Wh
A7DnKqm,2021-11-18T00:00:00Z,244.212,Wh
A7DnKqm,2021-11-19T00:00:00Z,217.707,Wh
A7DnKqm,2021-11-20T00:00:00Z,308.669,Wh
A7DnKqm,2021-11-21T00:00:00Z,391.072,Wh
A7DnKqm,2021-11-22T00:00:00Z,247.275,Wh
A7DnKqm,2021-11-23T00:00:00Z,431.538,Wh
A7DnKqm,2021-11-24T00:00:00Z,313.884,Wh
WxxNRqn,2021-11-18T00:00:00Z,110.177,Wh
WxxNRqn,2021-11-19T00:00:00Z,103.26,Wh
WxxNRqn,2021-11-20T00:00:00Z,105.415,Wh
WxxNRqn,2021-11-21T00:00:00Z,103.9,Wh
WxxNRqn,2021-11-22T00:00:00Z,240.475,Wh
WxxNRqn,2021-11-23T00:00:00Z,146.674,Wh
WxxNRqn,2021-11-24T00:00:00Z,104.957,Wh
LF_pxtp,2021-11-18T00:00:00Z,428.028,Wh
LF_pxtp,2021-11-19T00:00:00Z,142.28,Wh
LF_pxtp,2021-11-20T00:00:00Z,381.973,Wh
LF_pxtp,2021-11-21T00:00:00Z,323.017,Wh
LF_pxtp,2021-11-22T00:00:00Z,301.303,Wh
LF_pxtp,2021-11-23T00:00:00Z,394.425,Wh
LF_pxtp,2021-11-24T00:00:00Z,450.498,Wh
2lNtgkj,2021-11-18T00:00:00Z,125.75,Wh
2lNtgkj,2021-11-19T00:00:00Z,165.7,Wh
2lNtgkj,2021-11-20T00:00:00Z,144.934,Wh
2lNtgkj,2021-11-21T00:00:00Z,135.495,Wh
2lNtgkj,2021-11-22T00:00:00Z,470.691,Wh
2lNtgkj,2021-11-23T00:00:00Z,265.196,Wh
2lNtgkj,2021-11-24T00:00:00Z,366.854,Wh
JEfXIXm,2021-11-18T00:00:00Z,345.831,Wh
JEfXIXm,2021-11-19T00:00:00Z,410.886,Wh
JEfXIXm,2021-11-20T00:00:00Z,316.066,Wh
JEfXIXm,2021-11-21T00:00:00Z,456.216,Wh
JEfXIXm,2021-11-22T00:00:00Z,288.301,Wh
JEfXIXm,2021-11-23T00:00:00Z,344.037,Wh
JEfXIXm,2021-11-24T00:00:00Z,336.23,Wh
Dg4ZQh_,2021-11-18T00:00:00Z,79.5491,Wh
Dg4ZQh_,2021-11-19T00:00:00Z,86.104,Wh
Dg4ZQh_,2021-11-20T00:00:00Z,167.086,Wh
Dg4ZQh_,2021-11-21T00:00:00Z,69.8137,Wh
Dg4ZQh_,2021-11-22T00:00:00Z,308.214,Wh
Dg4ZQh_,2021-11-23T00:00:00Z,145.075,Wh
Dg4ZQh_,2021-11-24T00:00:00Z,232.141,Wh
RgTzNiV,2021-11-18T00:00:00Z,245.097,Wh
RgTzNiV,2021-11-19T00:00:00Z,128.081,Wh
RgTzNiV,2021-11-20T00:00:00Z,177.139,Wh
RgTzNiV,2021-11-21T00:00:00Z,108.222,Wh
RgTzNiV,2021-11-22T00:00:00Z,149.561,Wh
RgTzNiV,2021-11-23T00:00:00Z,83.9751,Wh
RgTzNiV,2021-11-24T00:00:00Z,140.154,Wh
u8KJojx,2021-11-18T00:00:00Z,47.5494,Wh
u8KJojx,2021-11-19T00:00:00Z,51.4807,Wh
u8KJojx,2021-11-20T00:00:00Z,63.8334,Wh
u8KJojx,2021-11-21T00:00:00Z,86.3629,Wh
u8KJojx,2021-11-22T00:00:00Z,119.005,Wh
u8KJojx,2021-11-23T00:00:00Z,70.3388,Wh
u8KJojx,2021-11-24T00:00:00Z,66.7328,Wh
YHbORuK,2021-11-18T00:00:00Z,222.61,Wh
YHbORuK,2021-11-19T00:00:00Z,94.4443,Wh
YHbORuK,2021-11-20T00:00:00Z,100.416,Wh
YHbORuK,2021-11-21T00:00:00Z,125.497,Wh
YHbORuK,2021-11-22T00:00:00Z,195.384,Wh
YHbORuK,2021-11-23T00:00:00Z,599.272,Wh
YHbORuK,2021-11-24T00:00:00Z,280.225,Wh
qqfa-2e,2021-11-18T00:00:00Z,135.624,Wh
qqfa-2e,2021-11-19T00:00:00Z,135.624,Wh
qqfa-2e,2021-11-20T00:00:00Z,84.6143,Wh
qqfa-2e,2021-11-21T00:00:00Z,85.3211,Wh
qqfa-2e,2021-11-22T00:00:00Z,126.932,Wh
qqfa-2e,2021-11-23T00:00:00Z,66.9815,Wh
qqfa-2e,2021-11-24T00:00:00Z,100.858,Wh
oiLGgux,2021-11-18T00:00:00Z,287.84,Wh
oiLGgux,2021-11-19T00:00:00Z,382.891,Wh
oiLGgux,2021-11-20T00:00:00Z,358.352,Wh
oiLGgux,2021-11-21T00:00:00Z,393.573,Wh
oiLGgux,2021-11-22T00:00:00Z,404.793,Wh
oiLGgux,2021-11-23T00:00:00Z,241.887,Wh
oiLGgux,2021-11-24T00:00:00Z,359.859,Wh
YFW_Eu-,2021-11-18T00:00:00Z,400.733,Wh
YFW_Eu-,2021-11-19T00:00:00Z,590.16,Wh
YFW_Eu-,2021-11-20T00:00:00Z,450.274,Wh
YFW_Eu-,2021-11-21T00:00:00Z,532.906,Wh
YFW_Eu-,2021-11-22T00:00:00Z,196.441,Wh
YFW_Eu-,2021-11-23T00:00:00Z,128.866,Wh
YFW_Eu-,2021-11-24T00:00:00Z,181.879,Wh
LO8iIWF,2021-11-18T00:00:00Z,49.148,Wh
LO8iIWF,2021-11-19T00:00:00Z,54.2299,Wh
LO8iIWF,2021-11-20T00:00:00Z,53.1187,Wh
LO8iIWF,2021-11-21T00:00:00Z,52.4811,Wh
LO8iIWF,2021-11-22T00:00:00Z,52.2511,Wh
LO8iIWF,2021-11-23T00:00:00Z,52.8812,Wh
LO8iIWF,2021-11-24T00:00:00Z,55.0444,Wh
AsyKir0,2021-11-18T00:00:00Z,75.5075,Wh
AsyKir0,2021-11-19T00:00:00Z,77.9866,Wh
AsyKir0,2021-11-20T00:00:00Z,77.1944,Wh
AsyKir0,2021-11-21T00:00:00Z,74.0749,Wh
AsyKir0,2021-11-22T00:00:00Z,49.6814,Wh
AsyKir0,2021-11-23T00:00:00Z,75.9572,Wh
AsyKir0,2021-11-24T00:00:00Z,68.8048,Wh
g8-Jxec,2021-11-18T00:00:00Z,177.474,Wh
g8-Jxec,2021-11-19T00:00:00Z,138.541,Wh
g8-Jxec,2021-11-20T00:00:00Z,116.873,Wh
g8-Jxec,2021-11-21T00:00:00Z,99.2485,Wh
g8-Jxec,2021-11-22T00:00:00Z,57.7134,Wh
g8-Jxec,2021-11-23T00:00:00Z,265.005,Wh
g8-Jxec,2021-11-24T00:00:00Z,105.919,Wh
eePKmNP,2021-11-18T00:00:00Z,323.535,Wh
eePKmNP,2021-11-19T00:00:00Z,437.812,Wh
eePKmNP,2021-11-20T00:00:00Z,414.802,Wh
eePKmNP,2021-11-21T00:00:00Z,444.673,Wh
eePKmNP,2021-11-22T00:00:00Z,250.974,Wh
eePKmNP,2021-11-23T00:00:00Z,190.419,Wh
eePKmNP,2021-11-24T00:00:00Z,212.152,Wh
PHiFsyw,2021-11-18T00:00:00Z,752.178,Wh
PHiFsyw,2021-11-19T00:00:00Z,995.429,Wh
PHiFsyw,2021-11-20T00:00:00Z,876.926,Wh
PHiFsyw,2021-11-21T00:00:00Z,1016.37,Wh
PHiFsyw,2021-11-22T00:00:00Z,638.855,Wh
PHiFsyw,2021-11-23T00:00:00Z,727.502,Wh
PHiFsyw,2021-11-24T00:00:00Z,787.981,Wh
fNb-1fY,2021-11-18T00:00:00Z,0,Wh
fNb-1fY,2021-11-19T00:00:00Z,0.79,Wh
fNb-1fY,2021-11-20T00:00:00Z,0,Wh
fNb-1fY,2021-11-21T00:00:00Z,0.671818,Wh
fNb-1fY,2021-11-22T00:00:00Z,0,Wh
fNb-1fY,2021-11-23T00:00:00Z,0,Wh
fNb-1fY,2021-11-24T00:00:00Z,0,Wh
nFMKP_3,2021-11-18T00:00:00Z,,Wh
nFMKP_3,2021-11-19T00:00:00Z,,Wh
nFMKP_3,2021-11-20T00:00:00Z,,Wh
nFMKP_3,2021-11-21T00:00:00Z,,Wh
nFMKP_3,2021-11-22T00:00:00Z,,Wh
nFMKP_3,2021-11-23T00:00:00Z,,Wh
nFMKP_3,2021-11-24T00:00:00Z,,Wh
KJLmrVh,2021-11-18T00:00:00Z,448.3,Wh
KJLmrVh,2021-11-19T00:00:00Z,437.305,Wh
KJLmrVh,2021-11-20T00:00:00Z,487.389,Wh
KJLmrVh,2021-11-21T00:00:00Z,545.681,Wh
KJLmrVh,2021-11-22T00:00:00Z,363.878,Wh
KJLmrVh,2021-11-23T00:00:00Z,532.479,Wh
KJLmrVh,2021-11-24T00:00:00Z,567.019,Wh
k2EPh5p,2021-11-18T00:00:00Z,417.485,Wh
k2EPh5p,2021-11-19T00:00:00Z,209.959,Wh
k2EPh5p,2021-11-20T00:00:00Z,166.812,Wh
k2EPh5p,2021-11-21T00:00:00Z,241.224,Wh
k2EPh5p,2021-11-22T00:00:00Z,263.454,Wh
k2EPh5p,2021-11-23T00:00:00Z,171.064,Wh
k2EPh5p,2021-11-24T00:00:00Z,198.473,Wh
ZnOQzHo,2021-11-18T00:00:00Z,368.204,Wh
ZnOQzHo,2021-11-19T00:00:00Z,188.079,Wh
ZnOQzHo,2021-11-20T00:00:00Z,,Wh
ZnOQzHo,2021-11-21T00:00:00Z,,Wh
ZnOQzHo,2021-11-22T00:00:00Z,199.11,Wh
ZnOQzHo,2021-11-23T00:00:00Z,138.717,Wh
ZnOQzHo,2021-11-24T00:00:00Z,138.717,Wh
Wv9WKEv,2021-11-18T00:00:00Z,407.796,Wh
Wv9WKEv,2021-11-19T00:00:00Z,327.005,Wh
Wv9WKEv,2021-11-20T00:00:00Z,381.228,Wh
Wv9WKEv,2021-11-21T00:00:00Z,397.867,Wh
Wv9WKEv,2021-11-22T00:00:00Z,433.022,Wh
Wv9WKEv,2021-11-23T00:00:00Z,501.068,Wh
Wv9WKEv,2021-11-24T00:00:00Z,441.083,Wh
bNfGnYD,2021-11-18T00:00:00Z,528.969,Wh
bNfGnYD,2021-11-19T00:00:00Z,529.393,Wh
bNfGnYD,2021-11-20T00:00:00Z,739.732,Wh
bNfGnYD,2021-11-21T00:00:00Z,535.369,Wh
bNfGnYD,2021-11-22T00:00:00Z,409.555,Wh
bNfGnYD,2021-11-23T00:00:00Z,500.262,Wh
bNfGnYD,2021-11-24T00:00:00Z,597.05,Wh
SSf_nTD,2021-11-18T00:00:00Z,252.891,Wh
SSf_nTD,2021-11-19T00:00:00Z,345.868,Wh
SSf_nTD,2021-11-20T00:00:00Z,297.072,Wh
SSf_nTD,2021-11-21T00:00:00Z,485.455,Wh
SSf_nTD,2021-11-22T00:00:00Z,456.839,Wh
SSf_nTD,2021-11-23T00:00:00Z,293.472,Wh
SSf_nTD,2021-11-24T00:00:00Z,296.858,Wh
6QhpEr0,2021-11-18T00:00:00Z,97.2113,Wh
6QhpEr0,2021-11-19T00:00:00Z,233.059,Wh
6QhpEr0,2021-11-20T00:00:00Z,85.0728,Wh
6QhpEr0,2021-11-21T00:00:00Z,257.379,Wh
6QhpEr0,2021-11-22T00:00:00Z,168.773,Wh
6QhpEr0,2021-11-23T00:00:00Z,105.649,Wh
6QhpEr0,2021-11-24T00:00:00Z,130.641,Wh
KnzKrMi,2021-11-18T00:00:00Z,540.369,Wh
KnzKrMi,2021-11-19T00:00:00Z,492.409,Wh
KnzKrMi,2021-11-20T00:00:00Z,693.492,Wh
KnzKrMi,2021-11-21T00:00:00Z,555.88,Wh
KnzKrMi,2021-11-22T00:00:00Z,500.732,Wh
KnzKrMi,2021-11-23T00:00:00Z,405.533,Wh
KnzKrMi,2021-11-24T00:00:00Z,611.388,Wh
PH1UIbw,2021-11-18T00:00:00Z,290.852,Wh
PH1UIbw,2021-11-19T00:00:00Z,260.597,Wh
PH1UIbw,2021-11-20T00:00:00Z,348.782,Wh
PH1UIbw,2021-11-21T00:00:00Z,240.933,Wh
PH1UIbw,2021-11-22T00:00:00Z,319.312,Wh
PH1UIbw,2021-11-23T00:00:00Z,272.588,Wh
PH1UIbw,2021-11-24T00:00:00Z,230.564,Wh
qunvcNC,2021-11-18T00:00:00Z,524.723,Wh
qunvcNC,2021-11-19T00:00:00Z,698.561,Wh
qunvcNC,2021-11-20T00:00:00Z,556.609,Wh
qunvcNC,2021-11-21T00:00:00Z,651.327,Wh
qunvcNC,2021-11-22T00:00:00Z,449.768,Wh
qunvcNC,2021-11-23T00:00:00Z,535.941,Wh
qunvcNC,2021-11-24T00:00:00Z,436.752,Wh
bofqYnX,2021-11-18T00:00:00Z,396.357,Wh
bofqYnX,2021-11-19T00:00:00Z,322.017,Wh
bofqYnX,2021-11-20T00:00:00Z,213.244,Wh
bofqYnX,2021-11-21T00:00:00Z,220.24,Wh
bofqYnX,2021-11-22T00:00:00Z,458.69,Wh
bofqYnX,2021-11-23T00:00:00Z,400.93,Wh
bofqYnX,2021-11-24T00:00:00Z,473.448,Wh
f7KQLQY,2021-11-18T00:00:00Z,441.51,Wh
f7KQLQY,2021-11-19T00:00:00Z,401.447,Wh
f7KQLQY,2021-11-20T00:00:00Z,405.195,Wh
f7KQLQY,2021-11-21T00:00:00Z,524.278,Wh
f7KQLQY,2021-11-22T00:00:00Z,89.8451,Wh
f7KQLQY,2021-11-23T00:00:00Z,649.266,Wh
f7KQLQY,2021-11-24T00:00:00Z,529.196,Wh
R52_2c8,2021-11-18T00:00:00Z,305.74,Wh
R52_2c8,2021-11-19T00:00:00Z,368.536,Wh
R52_2c8,2021-11-20T00:00:00Z,399.638,Wh
R52_2c8,2021-11-21T00:00:00Z,367.67,Wh
R52_2c8,2021-11-22T00:00:00Z,196.9,Wh
R52_2c8,2021-11-23T00:00:00Z,139.025,Wh
R52_2c8,2021-11-24T00:00:00Z,194.888,Wh
GGrC59K,2021-11-18T00:00:00Z,,Wh
GGrC59K,2021-11-19T00:00:00Z,,Wh
GGrC59K,2021-11-20T00:00:00Z,,Wh
GGrC59K,2021-11-21T00:00:00Z,,Wh
GGrC59K,2021-11-22T00:00:00Z,,Wh
GGrC59K,2021-11-23T00:00:00Z,,Wh
GGrC59K,2021-11-24T00:00:00Z,,Wh
_rD2qpe,2021-11-18T00:00:00Z,330.954,Wh
_rD2qpe,2021-11-19T00:00:00Z,199.344,Wh
_rD2qpe,2021-11-20T00:00:00Z,179.785,Wh
_rD2qpe,2021-11-21T00:00:00Z,207.173,Wh
_rD2qpe,2021-11-22T00:00:00Z,250.986,Wh
_rD2qpe,2021-11-23T00:00:00Z,180.049,Wh
_rD2qpe,2021-11-24T00:00:00Z,186.351,Wh
NvT1v1D,2021-11-18T00:00:00Z,266.752,Wh
NvT1v1D,2021-11-19T00:00:00Z,534.399,Wh
NvT1v1D,2021-11-20T00:00:00Z,492.907,Wh
NvT1v1D,2021-11-21T00:00:00Z,339.789,Wh
NvT1v1D,2021-11-22T00:00:00Z,367.937,Wh
NvT1v1D,2021-11-23T00:00:00Z,261.602,Wh
NvT1v1D,2021-11-24T00:00:00Z,329.422,Wh
QHk6x-6,2021-11-18T00:00:00Z,,Wh
QHk6x-6,2021-11-19T00:00:00Z,226.997,Wh
QHk6x-6,2021-11-20T00:00:00Z,283.963,Wh
QHk6x-6,2021-11-21T00:00:00Z,200.26,Wh
QHk6x-6,2021-11-22T00:00:00Z,181.886,Wh
QHk6x-6,2021-11-23T00:00:00Z,171.387,Wh
QHk6x-6,2021-11-24T00:00:00Z,214.962,Wh
BvUHIhi,2021-11-18T00:00:00Z,67.7679,Wh
BvUHIhi,2021-11-19T00:00:00Z,73.2746,Wh
BvUHIhi,2021-11-20T00:00:00Z,73.2746,Wh
BvUHIhi,2021-11-21T00:00:00Z,,Wh
BvUHIhi,2021-11-22T00:00:00Z,,Wh
BvUHIhi,2021-11-23T00:00:00Z,,Wh
BvUHIhi,2021-11-24T00:00:00Z,,Wh
mWnqmbv,2021-11-18T00:00:00Z,517.079,Wh
mWnqmbv,2021-11-19T00:00:00Z,545.447,Wh
mWnqmbv,2021-11-20T00:00:00Z,502.743,Wh
mWnqmbv,2021-11-21T00:00:00Z,580.785,Wh
mWnqmbv,2021-11-22T00:00:00Z,568.859,Wh
mWnqmbv,2021-11-23T00:00:00Z,487.281,Wh
mWnqmbv,2021-11-24T00:00:00Z,293.115,Wh
De-jIf9,2021-11-18T00:00:00Z,58.4927,Wh
De-jIf9,2021-11-19T00:00:00Z,53.2463,Wh
De-jIf9,2021-11-20T00:00:00Z,64.0063,Wh
De-jIf9,2021-11-21T00:00:00Z,59.3323,Wh
De-jIf9,2021-11-22T00:00:00Z,64.6343,Wh
De-jIf9,2021-11-23T00:00:00Z,56.8312,Wh
De-jIf9,2021-11-24T00:00:00Z,62.8921,Wh
cWcI21m,2021-11-18T00:00:00Z,357.545,Wh
cWcI21m,2021-11-19T00:00:00Z,180.243,Wh
cWcI21m,2021-11-20T00:00:00Z,295.204,Wh
cWcI21m,2021-11-21T00:00:00Z,193.889,Wh
cWcI21m,2021-11-22T00:00:00Z,162.678,Wh
cWcI21m,2021-11-23T00:00:00Z,196.831,Wh
cWcI21m,2021-11-24T00:00:00Z,235.371,Wh
DAWO_a9,2021-11-18T00:00:00Z,263.333,Wh
DAWO_a9,2021-11-19T00:00:00Z,271.41,Wh
DAWO_a9,2021-11-20T00:00:00Z,495.577,Wh
DAWO_a9,2021-11-21T00:00:00Z,510.312,Wh
DAWO_a9,2021-11-22T00:00:00Z,295.002,Wh
DAWO_a9,2021-11-23T00:00:00Z,215.84,Wh
DAWO_a9,2021-11-24T00:00:00Z,291.425,Wh
wgCgMDT,2021-11-18T00:00:00Z,936.029,Wh
wgCgMDT,2021-11-19T00:00:00Z,1725.46,Wh
wgCgMDT,2021-11-20T00:00:00Z,1563.29,Wh
wgCgMDT,2021-11-21T00:00:00Z,605.673,Wh
wgCgMDT,2021-11-22T00:00:00Z,997.635,Wh
wgCgMDT,2021-11-23T00:00:00Z,1157.27,Wh
wgCgMDT,2021-11-24T00:00:00Z,1201.87,Wh
-hoPe--,2021-11-18T00:00:00Z,1026.21,Wh
-hoPe--,2021-11-19T00:00:00Z,1449.87,Wh
-hoPe--,2021-11-20T00:00:00Z,1295.23,Wh
-hoPe--,2021-11-21T00:00:00Z,1505.22,Wh
-hoPe--,2021-11-22T00:00:00Z,1231.3,Wh
-hoPe--,2021-11-23T00:00:00Z,1023.32,Wh
-hoPe--,2021-11-24T00:00:00Z,1153.33,Wh
cWE__VN,2021-11-18T00:00:00Z,415.186,Wh
cWE__VN,2021-11-19T00:00:00Z,100.742,Wh
cWE__VN,2021-11-20T00:00:00Z,439.167,Wh
cWE__VN,2021-11-21T00:00:00Z,315.705,Wh
cWE__VN,2021-11-22T00:00:00Z,429.963,Wh
cWE__VN,2021-11-23T00:00:00Z,236.334,Wh
cWE__VN,2021-11-24T00:00:00Z,435.762,Wh
OBo27XZ,2021-11-18T00:00:00Z,1148.86,Wh
OBo27XZ,2021-11-19T00:00:00Z,854.473,Wh
OBo27XZ,2021-11-20T00:00:00Z,812.915,Wh
OBo27XZ,2021-11-21T00:00:00Z,717.049,Wh
OBo27XZ,2021-11-22T00:00:00Z,1554.87,Wh
OBo27XZ,2021-11-23T00:00:00Z,1120.15,Wh
OBo27XZ,2021-11-24T00:00:00Z,1355.75,Wh
7BDu6jW,2021-11-18T00:00:00Z,395.054,Wh
7BDu6jW,2021-11-19T00:00:00Z,431.398,Wh
7BDu6jW,2021-11-20T00:00:00Z,551.293,Wh
7BDu6jW,2021-11-21T00:00:00Z,90.8525,Wh
7BDu6jW,2021-11-22T00:00:00Z,526.949,Wh
7BDu6jW,2021-11-23T00:00:00Z,461.91,Wh
7BDu6jW,2021-11-24T00:00:00Z,372.871,Wh
ILo-d_s,2021-11-18T00:00:00Z,1096.21,Wh
ILo-d_s,2021-11-19T00:00:00Z,1629.74,Wh
ILo-d_s,2021-11-20T00:00:00Z,911.629,Wh
ILo-d_s,2021-11-21T00:00:00Z,1153.19,Wh
ILo-d_s,2021-11-22T00:00:00Z,1895.39,Wh
ILo-d_s,2021-11-23T00:00:00Z,776.797,Wh
ILo-d_s,2021-11-24T00:00:00Z,1526.16,Wh
w9P0nK1,2021-11-18T00:00:00Z,1378.36,Wh
w9P0nK1,2021-11-19T00:00:00Z,1466.87,Wh
w9P0nK1,2021-11-20T00:00:00Z,1397.67,Wh
w9P0nK1,2021-11-21T00:00:00Z,1425.43,Wh
w9P0nK1,2021-11-22T00:00:00Z,1502.44,Wh
w9P0nK1,2021-11-23T00:00:00Z,994.398,Wh
w9P0nK1,2021-11-24T00:00:00Z,1382.43,Wh
SVPFG60,2021-11-18T00:00:00Z,670.987,Wh
SVPFG60,2021-11-19T00:00:00Z,667.524,Wh
SVPFG60,2021-11-20T00:00:00Z,669.904,Wh
SVPFG60,2021-11-21T00:00:00Z,666.755,Wh
SVPFG60,2021-11-22T00:00:00Z,654.852,Wh
SVPFG60,2021-11-23T00:00:00Z,702.214,Wh
SVPFG60,2021-11-24T00:00:00Z,717.07,Wh
EHeHEZa,2021-11-18T00:00:00Z,365.803,Wh
EHeHEZa,2021-11-19T00:00:00Z,422.085,Wh
EHeHEZa,2021-11-20T00:00:00Z,636.742,Wh
EHeHEZa,2021-11-21T00:00:00Z,468.787,Wh
EHeHEZa,2021-11-22T00:00:00Z,272.709,Wh
EHeHEZa,2021-11-23T00:00:00Z,621.502,Wh
EHeHEZa,2021-11-24T00:00:00Z,366.355,Wh
pLrr3Ys,2021-11-18T00:00:00Z,235.658,Wh
pLrr3Ys,2021-11-19T00:00:00Z,425.757,Wh
pLrr3Ys,2021-11-20T00:00:00Z,623.793,Wh
pLrr3Ys,2021-11-21T00:00:00Z,518.068,Wh
pLrr3Ys,2021-11-22T00:00:00Z,230.591,Wh
pLrr3Ys,2021-11-23T00:00:00Z,3.51727,Wh
pLrr3Ys,2021-11-24T00:00:00Z,0,Wh
ve-GoD5,2021-11-18T00:00:00Z,1942,Wh
ve-GoD5,2021-11-19T00:00:00Z,1907.2,Wh
ve-GoD5,2021-11-20T00:00:00Z,1658.42,Wh
ve-GoD5,2021-11-21T00:00:00Z,3072.05,Wh
ve-GoD5,2021-11-22T00:00:00Z,1697.14,Wh
ve-GoD5,2021-11-23T00:00:00Z,852.668,Wh
ve-GoD5,2021-11-24T00:00:00Z,563.231,Wh
BJRxXOR,2021-11-18T00:00:00Z,306.083,Wh
BJRxXOR,2021-11-19T00:00:00Z,358.855,Wh
BJRxXOR,2021-11-20T00:00:00Z,431.261,Wh
BJRxXOR,2021-11-21T00:00:00Z,298.576,Wh
BJRxXOR,2021-11-22T00:00:00Z,150.49,Wh
BJRxXOR,2021-11-23T00:00:00Z,362.934,Wh
BJRxXOR,2021-11-24T00:00:00Z,221.497,Wh
AZw54Os,2021-11-18T00:00:00Z,696.848,Wh
AZw54Os,2021-11-19T00:00:00Z,799.597,Wh
AZw54Os,2021-11-20T00:00:00Z,625.453,Wh
AZw54Os,2021-11-21T00:00:00Z,691.896,Wh
AZw54Os,2021-11-22T00:00:00Z,621.175,Wh
AZw54Os,2021-11-23T00:00:00Z,645.101,Wh
AZw54Os,2021-11-24T00:00:00Z,501.106,Wh
SUVC2A3,2021-11-18T00:00:00Z,177.499,Wh
SUVC2A3,2021-11-19T00:00:00Z,959.802,Wh
SUVC2A3,2021-11-20T00:00:00Z,896.509,Wh
SUVC2A3,2021-11-21T00:00:00Z,1498.42,Wh
SUVC2A3,2021-11-22T00:00:00Z,715.895,Wh
SUVC2A3,2021-11-23T00:00:00Z,274.58,Wh
SUVC2A3,2021-11-24T00:00:00Z,700.119,Wh
NncKXn1,2021-11-18T00:00:00Z,232.369,Wh
NncKXn1,2021-11-19T00:00:00Z,991.442,Wh
NncKXn1,2021-11-20T00:00:00Z,1013.68,Wh
NncKXn1,2021-11-21T00:00:00Z,127.784,Wh
NncKXn1,2021-11-22T00:00:00Z,455.824,Wh
NncKXn1,2021-11-23T00:00:00Z,43.4816,Wh
NncKXn1,2021-11-24T00:00:00Z,561.915,Wh
dz-lHTC,2021-11-18T00:00:00Z,888.655,Wh
dz-lHTC,2021-11-19T00:00:00Z,259.179,Wh
dz-lHTC,2021-11-20T00:00:00Z,680.516,Wh
dz-lHTC,2021-11-21T00:00:00Z,177.378,Wh
